player_id,season,appearances,minutes_played,goals,assists,yellow_cards,red_cards,name,date_of_birth,sub_position,position,foot,height_in_cm,age_at_season_end,market_value_eur
95976,2024,5,450,0,0,0,0,Alex McCarthy,1989-12-03,Goalkeeper,Goalkeeper,right,193.0,35.572895277207394,350000.0
99331,2024,18,1395,0,0,5,0,Jannik Vestergaard,1992-08-03,Centre-Back,Defender,both,199.0,32.90622861054072,2000000.0
102017,2024,15,705,0,0,5,0,Jorginho,1991-12-20,Defensive Midfield,Midfield,right,180.0,33.52772073921971,6000000.0
104124,2024,14,844,1,1,1,0,Michail Antonio,1990-03-28,Centre-Forward,Attack,right,180.0,35.2580424366872,700000.0
105470,2024,28,2509,0,0,0,0,Alisson,1992-10-02,Goalkeeper,Goalkeeper,right,193.0,32.7419575633128,20000000.0
108354,2024,31,1663,5,0,6,0,Jordan Ayew,1991-09-11,Centre-Forward,Attack,right,182.0,33.80150581793292,2500000.0
108725,2024,36,2979,20,3,1,0,Chris Wood,1991-12-07,Centre-Forward,Attack,right,191.0,33.56331279945243,10000000.0
110864,2024,7,630,0,0,0,0,Sam Johnstone,1993-03-25,Goalkeeper,Goalkeeper,right,193.0,32.26557152635181,6000000.0
111195,2024,21,1699,0,0,5,0,Joël Veltman,1992-01-15,Right-Back,Defender,right,184.0,33.45653661875428,4000000.0
111819,2024,2,180,0,0,0,0,Neto,1989-07-19,Goalkeeper,Goalkeeper,right,190.0,35.94798083504449,1500000.0
111873,2024,37,3195,0,0,5,1,Emiliano Martínez,1992-09-02,Goalkeeper,Goalkeeper,right,195.0,32.824093086926766,20000000.0
118534,2024,14,1046,3,0,5,0,Michael Keane,1993-01-11,Centre-Back,Defender,right,188.0,32.46543463381246,5000000.0
120629,2024,26,2259,0,0,0,0,Alphonse Areola,1993-02-27,Goalkeeper,Goalkeeper,right,195.0,32.336755646817245,9000000.0
121477,2024,15,970,0,0,2,0,Craig Dawson,1990-05-06,Centre-Back,Defender,right,188.0,35.15126625598905,1500000.0
123275,2024,25,613,2,0,3,1,Tom Cairney,1991-01-20,Central Midfield,Midfield,left,185.0,34.44216290212184,1500000.0
123551,2024,33,2757,1,1,9,0,Sam Morsy,1991-09-10,Central Midfield,Midfield,right,175.0,33.804243668720055,500000.0
123682,2024,18,357,0,0,1,0,Callum Wilson,1992-02-27,Centre-Forward,Attack,right,180.0,33.3388090349076,8000000.0
125714,2024,37,3276,0,2,1,0,Mark Flekken,1993-06-13,Goalkeeper,Goalkeeper,both,195.0,32.04654346338125,10000000.0
126664,2024,32,2360,0,5,4,0,Lucas Digne,1993-07-20,Left-Back,Defender,left,178.0,31.94524298425736,10000000.0
126665,2024,37,3070,0,3,8,0,Idrissa Gueye,1989-09-26,Defensive Midfield,Midfield,right,174.0,35.75906913073238,1500000.0
127187,2024,33,2577,3,2,5,0,Abdoulaye Doucouré,1993-01-01,Attacking Midfield,Midfield,right,183.0,32.492813141683776,7000000.0
127202,2024,38,3420,0,0,4,0,Matz Sels,1992-02-26,Goalkeeper,Goalkeeper,right,188.0,33.34154688569473,7000000.0
128901,2024,22,1714,1,0,3,0,Conor Coady,1993-02-25,Centre-Back,Defender,right,185.0,32.342231348391515,2200000.0
130164,2024,38,3420,0,1,7,0,Jordan Pickford,1994-03-07,Goalkeeper,Goalkeeper,left,185.0,31.315537303216974,18000000.0
131978,2024,20,567,3,1,3,0,Ross Barkley,1993-12-05,Central Midfield,Midfield,right,189.0,31.567419575633128,6000000.0
134270,2024,37,3330,1,1,11,0,Dan Burn,1992-05-09,Centre-Back,Defender,left,201.0,33.14168377823409,6000000.0
134294,2024,15,270,1,2,0,0,Danny Ings,1992-07-23,Centre-Forward,Attack,right,177.0,32.936344969199176,6000000.0
134425,2024,17,496,0,2,1,0,Raheem Sterling,1994-12-08,Right Winger,Attack,right,170.0,30.559890485968516,10000000.0
135343,2024,34,2938,4,0,9,1,Fabian Schär,1991-12-20,Centre-Back,Defender,right,186.0,33.52772073921971,7000000.0
136401,2024,2,180,0,0,0,0,Daniel Bentley,1993-07-13,Goalkeeper,Goalkeeper,,193.0,31.964407939767284,1500000.0
139208,2024,37,3330,3,1,5,0,Virgil van Dijk,1991-07-08,Centre-Back,Defender,right,195.0,33.97946611909651,23000000.0
142310,2024,6,146,0,0,1,0,Willy Boly,1991-02-03,Centre-Back,Defender,right,195.0,34.403832991101986,1500000.0
144028,2024,38,2551,8,8,4,0,Leandro Trossard,1994-12-04,Left Winger,Attack,right,172.0,30.570841889117045,22000000.0
146310,2024,20,260,0,0,0,0,Wataru Endo,1993-02-09,Defensive Midfield,Midfield,right,178.0,32.38603696098563,8000000.0
146509,2024,6,335,0,1,1,0,Conor Townsend,1993-03-04,Left-Back,Defender,left,183.0,32.323066392881586,800000.0
146795,2024,8,306,0,0,0,1,Ryan Fraser,1994-02-24,Left Winger,Attack,right,163.0,31.345653661875428,2000000.0
148153,2024,25,2083,0,0,5,0,Lewis Dunk,1991-11-21,Centre-Back,Defender,right,192.0,33.607118412046546,6000000.0
148367,2024,34,2830,5,4,8,1,Christian Nørgaard,1994-03-10,Defensive Midfield,Midfield,right,187.0,31.307323750855577,11000000.0
148455,2024,38,3380,29,18,1,0,Mohamed Salah,1992-06-15,Right Winger,Attack,left,175.0,33.040383299110196,50000000.0
157506,2024,12,94,0,0,0,0,Jeffrey Schlupp,1992-12-23,Left Midfield,Midfield,left,178.0,32.51745379876797,3000000.0
157672,2024,22,1061,0,0,5,0,Vladimír Coufal,1992-08-22,Right-Back,Defender,right,175.0,32.85420944558521,5000000.0
163744,2024,19,1394,1,0,2,2,Jack Stephens,1994-01-27,Centre-Back,Defender,right,185.0,31.422313483915126,1500000.0
170527,2024,18,508,0,3,0,0,Timo Werner,1996-03-06,Centre-Forward,Attack,right,180.0,29.31690622861054,7000000.0
170934,2024,17,1363,1,3,3,0,Mario Lemina,1993-09-01,Defensive Midfield,Midfield,right,184.0,31.82751540041068,7500000.0
171679,2024,30,2112,2,1,6,0,Matt Doherty,1992-01-16,Right-Back,Defender,right,185.0,33.45379876796714,2000000.0
173504,2024,33,2924,1,1,6,0,James Tarkowski,1992-11-19,Centre-Back,Defender,right,185.0,32.610540725530456,9000000.0
177476,2024,10,683,0,0,0,0,Nathan Aké,1995-02-18,Centre-Back,Defender,left,180.0,30.362765229295004,25000000.0
177907,2024,27,1756,1,0,6,0,Harry Maguire,1993-03-05,Centre-Back,Defender,right,194.0,32.32032854209446,13000000.0
181579,2024,24,1440,1,2,4,0,James Ward-Prowse,1994-11-01,Central Midfield,Midfield,right,177.0,30.661190965092402,8000000.0
181687,2024,11,196,0,0,0,0,Massimo Luongo,1992-09-25,Central Midfield,Midfield,right,176.0,32.761122518822724,400000.0
181778,2024,31,2125,2,1,5,0,Emerson,1994-08-03,Left-Back,Defender,left,176.0,30.90759753593429,10000000.0
183288,2024,7,348,0,0,1,0,Luke Shaw,1995-07-12,Left-Back,Defender,left,178.0,29.968514715947983,12000000.0
184528,2024,12,334,0,0,2,0,Emil Krafth,1994-08-02,Right-Back,Defender,right,184.0,30.910335386721425,2000000.0
184573,2024,16,697,0,0,1,0,Victor Lindelöf,1994-07-17,Centre-Back,Defender,right,187.0,30.954140999315538,8000000.0
186186,2024,23,741,1,3,2,0,Bobby De Cordova-Reid,1993-02-02,Attacking Midfield,Midfield,right,170.0,32.40520191649555,2500000.0
186590,2024,11,545,2,0,1,0,John Stones,1994-05-28,Centre-Back,Defender,right,188.0,31.091033538672143,25000000.0
188077,2024,29,2131,2,3,9,0,Ryan Christie,1995-02-22,Central Midfield,Midfield,left,178.0,30.351813826146476,10000000.0
192080,2024,28,2520,0,0,2,0,Nick Pope,1992-04-19,Goalkeeper,Goalkeeper,right,198.0,33.19644079397673,8000000.0
192279,2024,31,2790,0,0,2,0,Kepa Arrizabalaga,1994-10-03,Goalkeeper,Goalkeeper,right,188.0,30.740588637919235,10000000.0
192765,2024,17,1330,0,0,5,0,Ben Davies,1993-04-24,Centre-Back,Defender,left,181.0,32.18343600273785,6000000.0
193098,2024,15,960,0,1,2,0,Álex Moreno,1993-06-08,Left-Back,Defender,left,179.0,32.06023271731691,7000000.0
193116,2024,34,2231,1,4,7,0,John McGinn,1994-10-18,Central Midfield,Midfield,left,178.0,30.699520876112253,16000000.0
195633,2024,8,353,0,0,1,0,Charlie Taylor,1993-09-18,Left-Back,Defender,left,183.0,31.78097193702943,2200000.0
197838,2024,35,2839,9,4,5,0,Jamie Vardy,1987-01-11,Centre-Forward,Attack,right,179.0,38.46680355920602,1000000.0
198516,2024,4,135,0,0,1,0,Harry Toffolo,1995-08-19,Left-Back,Defender,left,183.0,29.864476386036962,3000000.0
199527,2024,35,2382,8,12,4,0,Jacob Murphy,1995-02-24,Right Winger,Attack,right,179.0,30.34633812457221,16000000.0
203026,2024,2,135,0,0,0,0,Danny Ward,1993-06-22,Goalkeeper,Goalkeeper,right,191.0,32.02190280629706,1200000.0
203394,2024,33,2026,2,6,7,0,Andreas Pereira,1996-01-01,Central Midfield,Midfield,right,178.0,29.49486652977413,18000000.0
203460,2024,20,715,1,1,3,0,Jack Grealish,1995-09-10,Left Winger,Attack,right,180.0,29.804243668720055,28000000.0
203853,2024,15,522,0,1,1,0,Oleksandr Zinchenko,1996-12-15,Left-Back,Defender,left,175.0,28.539356605065024,20000000.0
204103,2024,36,1770,2,7,2,0,Adama Traoré,1996-01-25,Right Winger,Attack,right,178.0,29.429158110882955,9000000.0
206040,2024,38,2507,12,3,4,0,Raúl Jiménez,1991-05-05,Centre-Forward,Attack,right,188.0,34.15468856947297,5000000.0
206746,2024,22,1779,0,2,5,0,Kenny Tete,1995-10-09,Right-Back,Defender,right,180.0,29.724845995893222,13000000.0
207014,2024,33,2120,0,4,11,0,Will Hughes,1995-04-17,Central Midfield,Midfield,left,185.0,30.203969883641342,7000000.0
208379,2024,7,630,0,0,0,0,Christian Walton,1995-11-09,Goalkeeper,Goalkeeper,left,195.0,29.639972621492127,900000.0
209212,2024,8,163,0,0,2,0,Solly March,1994-07-20,Right Winger,Attack,left,180.0,30.94592744695414,6000000.0
212847,2024,14,888,0,0,1,0,Adam Webster,1995-01-04,Centre-Back,Defender,right,190.0,30.48596851471595,11000000.0
215810,2024,1,1,0,0,0,0,Tom King,1995-03-09,Goalkeeper,Goalkeeper,right,194.0,30.310746064339494,200000.0
215876,2024,10,385,0,0,1,0,Ricardo Pereira,1993-10-06,Right-Back,Defender,right,175.0,31.731690622861056,4500000.0
225122,2024,29,987,2,4,1,0,Gonçalo Guedes,1996-11-29,Left Winger,Attack,right,179.0,28.583162217659137,11000000.0
226973,2024,12,98,0,0,2,0,Harrison Reed,1995-01-27,Central Midfield,Midfield,right,181.0,30.42299794661191,6000000.0
230784,2024,35,2800,4,2,4,0,Thomas Partey,1993-06-13,Defensive Midfield,Midfield,right,185.0,32.04654346338125,14000000.0
231572,2024,34,2896,0,4,8,0,Nélson Semedo,1993-11-16,Right-Back,Defender,right,179.0,31.619438740588638,9000000.0
234509,2024,34,3060,0,0,0,0,André Onana,1996-04-02,Goalkeeper,Goalkeeper,right,190.0,29.242984257357975,25000000.0
234781,2024,2,71,0,0,1,0,Maxwel Cornet,1996-09-27,Left Winger,Attack,left,179.0,28.75564681724846,8000000.0
234803,2024,33,2492,0,1,3,1,Andrew Robertson,1994-03-11,Left-Back,Defender,left,178.0,31.304585900068446,18000000.0
236490,2024,35,3002,2,1,5,0,Ola Aina,1996-10-08,Right-Back,Defender,right,184.0,28.725530458590008,22000000.0
238223,2024,26,2321,0,4,4,0,Ederson,1993-08-17,Goalkeeper,Goalkeeper,left,188.0,31.86858316221766,20000000.0
240306,2024,36,3023,8,11,5,1,Bruno Fernandes,1994-09-08,Attacking Midfield,Midfield,right,183.0,30.809034907597535,50000000.0
241641,2024,33,2668,4,4,7,0,Bernardo Silva,1994-08-10,Attacking Midfield,Midfield,left,173.0,30.888432580424368,38000000.0
242631,2024,38,2998,9,6,1,0,Alex Iwobi,1996-05-03,Left Winger,Attack,right,183.0,29.15811088295688,28000000.0
243028,2024,30,2535,2,0,7,0,Jan Bednarek,1996-04-12,Centre-Back,Defender,right,189.0,29.215605749486652,9000000.0
245056,2024,30,2360,0,2,12,0,Saša Lukić,1996-08-13,Central Midfield,Midfield,right,182.0,28.878850102669404,14000000.0
245625,2024,13,1170,0,0,2,0,Alex Palmer,1996-08-10,Goalkeeper,Goalkeeper,right,191.0,28.8870636550308,900000.0
249089,2024,36,2978,1,3,8,1,Lewis Cook,1997-02-03,Central Midfield,Midfield,right,175.0,28.40246406570842,15000000.0
249126,2024,22,1540,0,2,4,0,Harry Winks,1996-02-02,Defensive Midfield,Midfield,right,178.0,29.4072553045859,9000000.0
249565,2024,36,3032,3,7,4,0,Youri Tielemans,1997-05-07,Central Midfield,Midfield,right,176.0,28.147843942505133,38000000.0
249994,2024,29,2610,0,0,2,0,José Sá,1993-01-17,Goalkeeper,Goalkeeper,right,192.0,32.44900752908966,7000000.0
250426,2024,20,1254,2,2,4,0,Adam Armstrong,1997-02-10,Centre-Forward,Attack,right,173.0,28.383299110198493,12000000.0
250478,2024,2,19,0,0,0,0,Matt Targett,1995-09-18,Left-Back,Defender,left,183.0,29.782340862423,5000000.0
251106,2024,17,332,2,1,2,0,Enes Ünal,1997-05-10,Centre-Forward,Attack,right,187.0,28.139630390143736,10000000.0
253677,2024,14,1121,0,0,1,0,Tyrone Mings,1993-03-13,Centre-Back,Defender,left,196.0,32.2984257357974,5000000.0
255731,2024,18,934,0,1,1,0,Wes Burns,1994-11-23,Right Midfield,Midfield,right,173.0,30.600958247775495,1200000.0
255788,2024,18,1540,0,2,0,0,Cameron Burgess,1995-10-21,Centre-Back,Defender,left,194.0,29.691991786447637,2000000.0
256178,2024,9,519,0,0,1,0,Joe Gomez,1997-05-23,Centre-Back,Defender,right,188.0,28.10403832991102,20000000.0
256977,2024,2,46,0,0,0,0,Daniel Podence,1995-10-21,Left Winger,Attack,right,170.0,29.691991786447637,5500000.0
258004,2024,27,2269,0,0,4,0,Rúben Dias,1997-05-14,Centre-Back,Defender,right,187.0,28.128678986995208,65000000.0
258878,2024,22,1405,1,1,4,0,Tosin Adarabioyo,1997-09-24,Centre-Back,Defender,right,197.0,27.76454483230664,20000000.0
258889,2024,27,2206,9,3,0,0,Dominic Solanke,1997-09-14,Centre-Forward,Attack,right,186.0,27.79192334017796,40000000.0
258919,2024,38,3420,0,0,3,0,Dean Henderson,1997-03-12,Goalkeeper,Goalkeeper,right,188.0,28.301163586584533,20000000.0
258923,2024,25,1426,6,4,2,0,Marcus Rashford,1997-10-31,Left Winger,Attack,right,185.0,27.66324435318275,50000000.0
260827,2024,30,2674,0,0,7,1,Joachim Andersen,1996-05-31,Centre-Back,Defender,right,192.0,29.08145106091718,27000000.0
262226,2024,24,1643,0,1,1,0,Timothy Castagne,1995-12-05,Right-Back,Defender,right,185.0,29.568788501026695,13000000.0
262300,2024,24,1468,0,1,2,0,Ryan Manning,1996-06-14,Left-Back,Defender,left,173.0,29.04312114989733,3000000.0
262749,2024,38,3420,0,0,3,0,David Raya,1995-09-15,Goalkeeper,Goalkeeper,right,186.0,29.790554414784395,40000000.0
262980,2024,33,2277,0,1,9,0,Jefferson Lerma,1994-10-25,Defensive Midfield,Midfield,right,180.0,30.680355920602327,10000000.0
263236,2024,10,843,0,0,0,0,Kevin Danso,1998-09-19,Centre-Back,Defender,right,190.0,26.77891854893908,25000000.0
270171,2024,32,2267,1,3,3,0,Vitaly Janelt,1998-05-10,Defensive Midfield,Midfield,left,184.0,27.140314852840522,20000000.0
272622,2024,21,1335,0,0,2,0,Issa Diop,1997-01-09,Centre-Back,Defender,right,194.0,28.470910335386723,14000000.0
272855,2024,25,1045,4,1,4,0,Paul Onuachu,1994-05-28,Centre-Forward,Attack,right,201.0,31.091033538672143,6000000.0
272999,2024,9,150,0,0,0,0,Miguel Almirón,1994-02-10,Right Winger,Attack,left,178.0,31.38398357289528,10000000.0
274839,2024,28,2337,0,5,8,0,Wilfred Ndidi,1996-12-16,Defensive Midfield,Midfield,right,183.0,28.536618754277892,15000000.0
277033,2024,29,948,2,0,3,0,David Brooks,1997-07-08,Right Winger,Attack,left,173.0,27.978097193702943,10000000.0
279455,2024,25,1159,6,2,2,0,Harry Wilson,1997-03-22,Right Winger,Attack,left,173.0,28.27378507871321,15000000.0
282429,2024,4,195,0,0,2,0,Sergio Reguilón,1996-12-16,Left-Back,Defender,left,178.0,28.536618754277892,6000000.0
283628,2024,35,2571,9,2,8,0,Tomáš Souček,1995-02-27,Defensive Midfield,Midfield,right,192.0,30.338124572210816,18000000.0
284730,2024,26,2014,0,0,3,0,Manuel Akanji,1995-07-19,Centre-Back,Defender,right,188.0,29.949349760438057,28000000.0
284857,2024,36,2992,5,2,10,0,Marc Cucurella,1998-07-22,Left-Back,Defender,left,173.0,26.940451745379878,35000000.0
286047,2024,24,2160,0,0,1,0,Guglielmo Vicario,1996-10-07,Goalkeeper,Goalkeeper,right,194.0,28.72826830937714,32000000.0
288323,2024,2,43,0,0,0,0,Marcus Harness,1996-02-24,Attacking Midfield,Midfield,right,182.0,29.347022587268995,800000.0
289592,2024,19,1261,1,0,2,0,Orel Mangala,1998-03-18,Defensive Midfield,Midfield,right,178.0,27.28542094455852,18000000.0
292139,2024,20,1002,4,0,2,0,Sammie Szmodics,1995-09-24,Attacking Midfield,Midfield,right,168.0,29.765913757700204,10000000.0
292246,2024,21,649,2,0,0,0,Hee-chan Hwang,1996-01-26,Centre-Forward,Attack,right,177.0,29.426420260095824,12000000.0
292808,2024,34,2812,1,0,4,0,Wout Faes,1998-04-03,Centre-Back,Defender,right,187.0,27.241615331964407,15000000.0
294057,2024,31,1817,9,7,6,0,James Maddison,1996-11-23,Attacking Midfield,Midfield,right,175.0,28.59958932238193,42000000.0
295313,2024,26,399,1,0,0,0,Taiwo Awoniyi,1997-08-12,Centre-Forward,Attack,right,183.0,27.88227241615332,16000000.0
296622,2024,13,745,3,1,2,0,Marco Asensio,1996-01-21,Attacking Midfield,Midfield,left,182.0,29.440109514031484,20000000.0
300716,2024,13,252,1,0,0,0,Kieran Tierney,1997-06-05,Left-Back,Defender,left,180.0,28.0684462696783,9000000.0
306024,2024,26,1613,3,2,2,0,Dominic Calvert-Lewin,1997-03-16,Centre-Forward,Attack,right,189.0,28.290212183436,16000000.0
309400,2024,23,1875,9,3,5,0,Kai Havertz,1999-06-11,Centre-Forward,Attack,left,193.0,26.053388090349078,65000000.0
314353,2024,33,2377,3,7,5,0,Trent Alexander-Arnold,1998-10-07,Right-Back,Defender,right,180.0,26.729637234770706,75000000.0
314875,2024,34,2980,13,10,0,0,Jarrod Bowen,1996-12-20,Right Winger,Attack,left,176.0,28.525667351129364,40000000.0
315969,2024,2,17,0,0,0,0,Scott McTominay,1996-12-08,Central Midfield,Midfield,right,193.0,28.55852156057495,50000000.0
316125,2024,8,254,1,0,1,0,Ben Chilwell,1996-12-21,Left-Back,Defender,left,180.0,28.522929500342233,15000000.0
316264,2024,30,2332,3,8,4,0,Martin Ødegaard,1998-12-17,Attacking Midfield,Midfield,left,178.0,26.535249828884325,85000000.0
319859,2024,24,852,0,2,2,0,Mathias Jensen,1996-01-01,Central Midfield,Midfield,right,180.0,29.49486652977413,14000000.0
320411,2024,10,176,0,0,1,0,Philip Billing,1996-06-11,Central Midfield,Midfield,left,193.0,29.05133470225873,10000000.0
321247,2024,12,89,0,0,1,0,Emiliano Buendía,1996-12-25,Left Winger,Attack,right,172.0,28.511978097193705,15000000.0
324223,2024,17,1073,0,1,0,0,James Bree,1997-12-11,Right-Back,Defender,right,182.0,27.550992470910334,2500000.0
324358,2024,38,2610,16,8,2,0,Ollie Watkins,1995-12-30,Centre-Forward,Attack,right,180.0,29.50034223134839,40000000.0
326029,2024,14,298,3,0,0,0,Donyell Malen,1999-01-19,Centre-Forward,Attack,right,178.0,26.444900752908968,25000000.0
326031,2024,29,2128,2,0,4,0,Matthijs de Ligt,1999-08-12,Centre-Back,Defender,right,189.0,25.883641341546884,38000000.0
328658,2024,24,1443,0,0,5,0,Kristoffer Ajer,1998-04-17,Centre-Back,Defender,right,198.0,27.20328542094456,18000000.0
329145,2024,10,828,0,0,1,0,Diego Carlos,1993-03-15,Centre-Back,Defender,right,185.0,32.29295003422313,9500000.0
330659,2024,34,2356,12,6,8,0,Justin Kluivert,1999-05-05,Attacking Midfield,Midfield,both,173.0,26.154688569472963,35000000.0
331560,2024,1,6,0,0,0,0,Takehiro Tomiyasu,1998-11-05,Centre-Back,Defender,right,187.0,26.650239561943874,18000000.0
332705,2024,28,1965,0,3,7,0,Tyler Adams,1999-02-14,Defensive Midfield,Midfield,right,175.0,26.373716632443532,18000000.0
333014,2024,31,2227,0,0,6,0,Sander Berge,1998-02-14,Defensive Midfield,Midfield,right,195.0,27.37303216974675,25000000.0
333241,2024,29,2404,4,3,10,0,Joelinton,1996-08-14,Central Midfield,Midfield,right,186.0,28.876112251882272,35000000.0
335721,2024,17,1198,0,2,2,0,Ben White,1997-10-08,Right-Back,Defender,right,186.0,27.72621492128679,45000000.0
336077,2024,4,360,0,0,0,0,Altay Bayındır,1998-04-14,Goalkeeper,Goalkeeper,right,198.0,27.211498973305954,8000000.0
336367,2024,3,270,0,0,0,0,Joe Lumley,1995-02-15,Goalkeeper,Goalkeeper,right,190.0,30.3709787816564,500000.0
338070,2024,18,833,0,1,2,0,Konstantinos Tsimikas,1996-05-12,Left-Back,Defender,left,179.0,29.13347022587269,18000000.0
338424,2024,28,1581,7,2,4,0,Mikel Merino,1996-06-22,Central Midfield,Midfield,left,188.0,29.021218343600275,35000000.0
339340,2024,3,99,0,0,1,0,Tyrell Malacia,1999-08-17,Left-Back,Defender,left,169.0,25.869952087611225,8000000.0
339556,2024,5,95,0,0,0,0,Rico Henry,1997-07-08,Left-Back,Defender,left,170.0,27.978097193702943,15000000.0
340324,2024,29,1025,3,2,5,0,Eddie Nketiah,1999-05-30,Centre-Forward,Attack,right,175.0,26.086242299794662,18000000.0
340325,2024,12,488,1,1,1,0,Reiss Nelson,1999-12-10,Left Winger,Attack,right,175.0,25.555099247091032,16000000.0
340328,2024,30,1617,4,1,2,0,Stephy Mavididi,1998-05-31,Left Winger,Attack,right,182.0,27.082819986310746,10000000.0
340329,2024,32,1073,0,2,4,0,Joe Willock,1999-08-20,Central Midfield,Midfield,right,186.0,25.861738535249827,22000000.0
340456,2024,37,2849,0,2,3,0,Noussair Mazraoui,1997-11-14,Right-Back,Defender,right,183.0,27.6249144421629,25000000.0
340918,2024,10,900,0,0,0,0,Caoimhín Kelleher,1998-11-23,Goalkeeper,Goalkeeper,right,188.0,26.600958247775495,20000000.0
340950,2024,26,1194,6,4,2,0,Diogo Jota,1996-12-04,Left Winger,Attack,right,178.0,28.569472963723477,40000000.0
341051,2024,33,2922,0,2,5,0,Kyle Walker-Peters,1997-04-13,Right-Back,Defender,right,173.0,28.213552361396303,15000000.0
341092,2024,6,104,0,0,0,0,Federico Chiesa,1997-10-25,Right Winger,Attack,right,175.0,27.679671457905545,14000000.0
341501,2024,4,130,0,0,0,0,Hamza Choudhury,1997-10-01,Defensive Midfield,Midfield,right,178.0,27.745379876796715,4500000.0
342046,2024,22,1717,0,1,5,0,Axel Tuanzebe,1997-11-14,Centre-Back,Defender,right,188.0,27.6249144421629,5000000.0
342385,2024,23,1155,0,1,6,0,Guido Rodríguez,1994-04-12,Defensive Midfield,Midfield,right,185.0,31.21697467488022,10000000.0
343475,2024,3,159,0,0,1,0,Ben Godfrey,1998-01-15,Centre-Back,Defender,right,184.0,27.45516769336071,6000000.0
344009,2024,18,697,2,0,1,0,Nathan Broadhead,1998-04-05,Left Winger,Attack,right,178.0,27.236139630390145,4500000.0
344152,2024,6,142,0,0,0,0,Odsonne Édouard,1998-01-16,Centre-Forward,Attack,right,187.0,27.45242984257358,8000000.0
344381,2024,27,910,3,2,2,0,Christopher Nkunku,1997-11-14,Centre-Forward,Attack,right,177.0,27.6249144421629,35000000.0
344605,2024,31,2170,0,0,8,0,Boubakary Soumaré,1999-02-27,Defensive Midfield,Midfield,right,188.0,26.338124572210816,14000000.0
346314,2024,25,1974,3,1,3,0,Trevoh Chalobah,1999-07-05,Centre-Back,Defender,right,192.0,25.987679671457904,25000000.0
346483,2024,17,621,1,0,3,0,Mason Mount,1999-01-10,Attacking Midfield,Midfield,right,181.0,26.469541409993155,28000000.0
346707,2024,25,787,0,0,2,0,Sean Longstaff,1997-10-30,Central Midfield,Midfield,right,187.0,27.665982203969882,20000000.0
348623,2024,1,5,0,0,0,0,Mason Holgate,1996-10-22,Centre-Back,Defender,right,187.0,28.687200547570157,4000000.0
349066,2024,34,2774,23,6,1,0,Alexander Isak,1999-09-21,Centre-Forward,Attack,right,190.0,25.7741273100616,120000000.0
349503,2024,22,854,1,1,2,0,Conor Chaplin,1997-02-16,Second Striker,Attack,left,168.0,28.366872005475702,6000000.0
349599,2024,30,2403,1,1,5,0,Pervis Estupiñán,1998-01-21,Left-Back,Defender,left,175.0,27.43874058863792,30000000.0
349701,2024,36,3167,0,10,8,0,Antonee Robinson,1997-08-08,Left-Back,Defender,left,183.0,27.89322381930185,35000000.0
351749,2024,19,1240,0,0,6,0,Kalvin Phillips,1995-12-02,Defensive Midfield,Midfield,right,179.0,29.57700205338809,12000000.0
354362,2024,26,1653,2,0,9,0,Rodrigo Bentancur,1997-06-25,Defensive Midfield,Midfield,right,187.0,28.01368925393566,30000000.0
355915,2024,18,1420,1,1,3,0,Cristian Romero,1998-04-27,Centre-Back,Defender,right,185.0,27.175906913073238,50000000.0
356141,2024,34,1553,0,0,4,1,Daichi Kamada,1996-08-05,Attacking Midfield,Midfield,right,180.0,28.90075290896646,12000000.0
357119,2024,31,2565,1,2,5,0,Ibrahima Konaté,1999-05-25,Centre-Back,Defender,right,194.0,26.099931553730322,60000000.0
357147,2024,33,2813,0,3,5,0,Diogo Dalot,1999-03-18,Right-Back,Defender,right,184.0,26.286105407255306,30000000.0
357565,2024,3,73,0,0,0,0,Rodri,1996-06-22,Defensive Midfield,Midfield,right,190.0,29.021218343600275,110000000.0
357658,2024,5,450,0,0,0,0,Mark Travers,1999-05-18,Goalkeeper,Goalkeeper,right,191.0,26.119096509240247,4000000.0
357662,2024,35,2833,4,7,7,0,Declan Rice,1999-01-14,Central Midfield,Midfield,right,188.0,26.458590006844627,120000000.0
361093,2024,8,415,0,0,1,0,Sven Botman,2000-01-12,Centre-Back,Defender,left,193.0,25.464750171115675,42000000.0
363205,2024,17,603,3,0,3,0,Gabriel Jesus,1997-04-03,Centre-Forward,Attack,right,175.0,28.240930869267626,32000000.0
365172,2024,23,721,1,0,0,0,Patson Daka,1998-10-09,Centre-Forward,Attack,right,183.0,26.72416153319644,15000000.0
369316,2024,6,387,1,0,1,0,Ferdi Kadıoğlu,1999-10-07,Left-Back,Defender,right,174.0,25.730321697467488,25000000.0
371021,2024,18,1620,0,0,1,0,Arijanet Murić,1998-11-07,Goalkeeper,Goalkeeper,right,198.0,26.64476386036961,5000000.0
372246,2024,31,1404,1,1,6,0,Carlos Soler,1997-01-02,Central Midfield,Midfield,right,180.0,28.490075290896645,18000000.0
375885,2024,13,590,0,1,3,0,Ibrahim Sangaré,1997-12-02,Defensive Midfield,Midfield,right,191.0,27.575633127994525,24000000.0
378710,2024,15,500,4,1,2,0,Richarlison,1997-05-10,Centre-Forward,Attack,right,184.0,28.139630390143736,20000000.0
380350,2024,13,960,0,0,4,0,Igor Julio,1998-02-07,Centre-Back,Defender,left,188.0,27.392197125256672,20000000.0
384461,2024,4,9,0,0,0,0,Jakub Moder,1999-04-07,Central Midfield,Midfield,right,191.0,26.23134839151266,12000000.0
